args	labels
privacy should be treated as a basic necessity	True
i support privacy policy as user would be able to use online services more freely as his personal data couldn't be misused and user could provide more honest answers.	False
privacy of information is a necessary condition for personal freedom.	True
"as ""the enemy knows the system"" (shannon) privacy is the major challenge in the times of quantum computing at its applications to cryptography"	False
until companies can sufficiently protect customer data, privacy laws need to be in place to ensure companies value the personal data they collect.	True
by being a role model for information privacy law as a company we will create a advantages compared with companies that handle this topic less severe.	False
any information that someone does not voluntarily share with other people should be protected.	True
"as ""the enemy knows the system"" (shannon) privacy is the major challenge in the times of quantum computing at its applications to cryptography"	False
one's personal information is fundamentally their own property and they should be enabled to understand how it is used and get their share of the profits it yields. such change can only be brought by law.	True
information privacy should be a basic human right, we need laws with expert insight (not ones naively created) to protect customers/users/people. ibm has that insight.	False
privacy laws must be enforced as companies and governments have proved they cannot be trusted. time and again, personal information is employed to influence and spy on citizens without their consent.	True
big companies can take advantage of our data, and there is no repercussions for them if they leak our data.	False
i do not want companies to use my personal information for other than intended purpose	True
privacy laws are need of hour in digital world. even government agencies should have restricted privacy info based on social needs. parties involved in flouting laws for benefits, should be penalized to set examples for others.	False
data is becoming the biggest currency in today's world. data is misused in many ways by cyber attackers specially for naive people that are unaware of cyber security. privacy laws restricts data access to cyber attackers.	True
eu privacy laws seem to be a reasonable place to start since it is in place and already being exercised and debugged. the average computer user is not savvy enough to protect themselves adequately. protection needed.	False
the sharing of our data between companies without our explicit consent to do so has the potential to propagate spam calls and with certain information harm to our livelihood.	True
if you are against information privacy laws, then you should not object to having a publicly accessible microphone in your home that others can use to listen to your private conversations.	False
information privacy needs to be respected and protected. strict laws need to be in place to protect information privacy to avoid it from being misused.	True
as a user of all kind of offerings i'm demanding a certain level of protection. my credit card number or personal id shouldn't be revealed to everybody.	False
information privacy protects individuals from predatory business practices.	True
we can help enterprises to protect sensitive information	False
data is becoming the biggest currency in today's world. data is misused in many ways by cyber attackers specially for naive people that are unaware of cyber security. privacy laws restricts data access to cyber attackers.	True
information privacy law are there to protect the individual	False
privacy is a fundamental human right recognized in the un declaration of human rights.	True
absolutely!! that is the only way to regulate and bring sanity to the massive information overload that we live in today	False
media, companies and individuals repeatedly demonstrate that they will exploit freedoms for their own purposes rather than with regard to the consequences to others, thus privacy laws become an essential protection.	True
privacy laws in television is essential. set top box shares information about what is watched, when and how long . there is a possibility of raising the charges of most watched channels	False
until companies can sufficiently protect customer data, privacy laws need to be in place to ensure companies value the personal data they collect.	True
information privacy laws protect our clients and their clients all the way to the end-user or consumer.	False
we should support information privacy laws that reasonably support a person's ability to select what, who, with whom and when their private information is shared. this will lead to increased trust in our critical online institutions.	True
in times of iot where one could envision a future of each individual having a digital bubble that she lives in, privacy is key to distinguish one from another.	False
data privacy is a fundamental right. no argument. its urgent &amp; highly necessary with prevalent cyber threats, data piracy, identity theft and bias based on individual, gender, age and other information used for discriminatory decisions.	True
privacy laws are helping people feel safe using the internet, as now more and more people feel watched and get anxiety.	False
the law should have provisions for everyone to be able to easier control what information is shared about them and to whom.	True
reams of information is collected about people, that most don't even realize is being collected. misuse is too easy and rampant. without laws, companies will not put in the effort to protect people. ibm should lead.	False
privacy is a fundamental right for each and every human being and enshrined in privacy laws. without this, who and what would you trust? it is about respect for each and every living human being.	True
in my opinion, the most important reason to have privacy laws is less to restrict what companies do, but more just to inform the people whose data you're collecting what you intend to do with it.	False
violation of information privacy may cause severe distress and even trauma. government should protect the citizens from such violations.	True
some people are not overly sensitive about their information because primarily they are not aware of the impact so there should be some privacy laws to regulate their data.	False
privacy is every person's right and laws protecting those rights are good.	True
technology today allows anyone to monitor, watch, follow, and find out a lot about others. this puts people in a very vulnerable position, without knowing it.	False
data privacy is protection of the ownership relation i have on data describing/identifying myself, and crucially needed therefore.	True
my personal information and websites i visit and products i purchase are no one's business but my own.	False
my data is my asset. organisation that collects my data has an obligation to ensure my consent if it is used beyond the original purpose i understand at the point of collection.	True
with deliberate exposure of consumer involvement and analytics in the globally connected world of the present and future, information and data privacy needs to be statutory and not a mere awareness campaign.	False
information privacy laws increase the value of private information when disclosed, yielding increased economic potential for the use of private data in commercial activities	True
yes. it's necessary that companies are responsible and feel responsible to protect the privacy to a certain level.	False
the privacy of data is important in order to encourage people to share their data. this data can be used to do statistic work, therefore, improve healthcare and other government systems to prevent issues.	True
i support privacy policy as user would be able to use online services more freely as his personal data couldn't be misused and user could provide more honest answers.	False
as an individual, i should have the choice what happens with my data	True
information privacy laws protect our clients and their clients all the way to the end-user or consumer.	False
people insufficiently grasp the importance of their privacy and hence give too much away making them possibly easy victims for companies to sell to or worse for hackers to attack them.	True
as an individual, i should have the choice what happens with my data	False
information privacy is important as we add more and more technologies that capture personal information. private thoughts, pictures, and other data should be owned by the individual and should not be shared to advertisers.	True
it's unfortunate that some commercial organisations, without effective regulations, will seek to maximise the value of individual's data and overreach. checks and balances are needed.	False
information privacy laws are important to us to protect our lives.	True
privacy law will be a focus topic in the next few years as so many data about individuals is collected and this would lead to manipulations of them.	False
personal information should not be widely available and is subject to misuse and hence privacy laws are needed	True
it is unethical to collect data from individuals without their consent and / or without providing clear, easily understood intentions of use for that data.	False
information privacy is important as we add more and more technologies that capture personal information. private thoughts, pictures, and other data should be owned by the individual and should not be shared to advertisers.	True
will you feel happy if some third person is watching and recording your daily routines? obviously, no. so, we should support information privacy laws.	False
privacy is a fundamental right for each and every human being and enshrined in privacy laws. without this, who and what would you trust? it is about respect for each every living human being.	True
data privacy regulations protect the personal data that provides safety for the individual (criminal and every day retorsions-e.g. salary info disclosed- even at workplace)	False
companies will exploit our personal data for their advantage and mint money, if data privacy laws are not put in place.	True
with deliberate exposure of consumer involvement and analytics in the globally connected world of the present and future, information and data privacy needs to be statutory and not a mere awareness campaign.	False
like a virus unseen to the naked eye and able to mutate to cause greater harm threats to personal data are largely unperceived by individuals at present and portend unforeseen future dangers. privacy laws are vital.	True
i do not see that the senior people in the technology companies have made all of their personal bank details public, so i can access their personal money. they expect privacy, so do i.	False
privacy laws are need of hour in digital world. even government agencies should have restricted privacy info based on social needs. parties involved in flouting laws for benefits, should be penalized to set examples for others.	True
if you are against information privacy laws, then you should not object to having a publicly accessible microphone in your home that others can use to listen to your private conversations.	False
with almost every industry going digital, it's utterly impossible to live without a privacy law. a stringent information privacy law will only pave way to more technological embrace. technologies dealing in trust, like blockchain will flourish.	True
will you feel happy if some third person is watching and recording your daily routines? obviously, no. so, we should support information privacy laws.	False
information is becoming the new gold. we must not allow companies to own that information. we already see today how irresponsible and selfish they use our data.	True
data privacy should be a way to protect or digitization human extension on a way that third parties can not take advantage of our private information	False
privacy of information is a necessary condition for personal freedom.	True
with all due respect, it's simply unimaginable to waive privacy laws these days - it's an integral part of our modern technological world.	False
privacy laws bring back power to the individual person. no commercialisation of the individual being !	True
companies will exploit our personal data for their advantage and mint money, if data privacy laws are not put in place.	False
until companies can sufficiently protect customer data, privacy laws need to be in place to ensure companies value the personal data they collect.	True
yes we should, current information model creates the sensation of being observed and manipulated on internet.	False
in the digital age, it can be argued that information privacy is at least, if not more, important than traditional kinds of privacy. ergo, the need for information privacy laws.	True
i study has shown that people whose privacy has been violated tend to commit suicide.	False
my data is my asset. organisation that collects my data has an obligation to ensure my consent if it is used beyond the original purpose i understand at the point of collection.	True
people will often sacrifice privacy for convenience without understanding the risks of having shared private information.	False
strong information privacy laws will protect people by making sure internet companies do not misuse people's data	True
as important as laws protecting our privacy is the need for strong audit mechanisms	False
information privacy laws are important. they keep us safe from malicious trolls on the internet.	True
in times of iot where one could envision a future of each individual having a digital bubble that she lives in, privacy is key to distinguish one from another.	False
as technology and society evolve, our laws and regulations must also evolve. technology is increasing the level of information exposure for every person on the planet, which requires additional protections.	True
the us needs to adopt data privacy laws similar to gpdr. with all the information collected and disseminated overtime, this represents opportunity to hackers to steal your identity, credit, even stalk you and terrorize you.	False
technology use grows in our homes, and along with that, the loss of privacy. the risks, of private information being breached and publicly shared, should be mitigated by privacy laws.	True
"as the information grows so as the privacy laws growth. for example: ""your browsing history will tell you what kind of person you are"". so, digital discipline is must for global peace."	False
information privacy laws help to ensure that people wont have to be afraid of their personal information falling in to the wrong hands.	True
if your company sells privacy solutions, it should support the same policies for its employees.	False
with almost every industry going digital, it's utterly impossible to live without a privacy law. a stringent information privacy law will only pave way to more technological embrace. technologies dealing in trust, like blockchain will flourish.	True
lack of information privacy risks serious damage to people and enables vested actors to poach potential customers.	False
privacy is paramount as history showed us that dictators could use some private information for massive killings.	True
data reveals a lot more about the users than what they are aware about themselves. this can be used to exploit blind-spots &amp; influence/modify behaviors. so freedom of thought &amp; action is at stake.	False
data privacy is a fundamental right. no argument. its urgent &amp; highly necessary with prevalent cyber threats, data piracy, identity theft and bias based on individual, gender, age and other information used for discriminatory decisions.	True
absolutely. specially in country like india where our mobile phone number been sold to all possible ad agencies without our persmission and we get disturbing and time wasting calls all the time.	False
the right of privacy is fundamental to the human condition, something that everyone needs but seldom gets.	True
websites ask any question like preferred second language any question similarly &amp; say website , stores this info for our benefit &amp; will not use it / sell it etc etc. privacy is breached	False
all private data should be protected from being used for any kind of manipulation.	True
information privacy laws should be worded carefully in order to keep citizens safe without sacrificing safety	False
today, personal data in combination with social media outlets can be used to influence behavior, commercially and politically. this can do more harm than good, so strict information privacy laws are necessary.	True
in stead of being a leader, the us is a laggard in regard to implementing regulations and the rights of users to maintain privacy and security of their personal information. i support these laws.	False
data privacy is a fundamental right. no argument. its urgent &amp; highly necessary with prevalent cyber threats, data piracy, identity theft and bias based on individual, gender, age and other information used for discriminatory decisions.	True
technology and policy should support the maxim that information of a person is owned and controlled by that person. by what right do entities take that away?	False
private data is private and the owner must be aware and allow who would have access to this. private data make us individuals, not groups or classes, so strong regulations must be implemented	True
yes i agree. supporting such laws will only help to frame a better future.	False
data privacy is important to fight cybercriminals and other sort of evil doers	True
data is not created equal, its purpose not always clear at creation, its potential usage not always malicious. however, people are intelligent, naive, emotional, rational, gentle and hurtful. privacy should protect the minority and the majority.	False
we should support information privacy laws that reasonably support a person's ability to select what, who, with whom and when their private information is shared. this will lead to increased trust in our critical online institutions.	True
do you want unscrupulous business people to know about the places you went for vacation with your family during last christmas, so that they can monetize your family members? you are smart enough to understand.	False
information privacy laws help to ensure that people wont have to be afraid of their personal information falling in to the wrong hands.	True
albeit hindering the quality and extend of some on line services, privacy laws offer the partial empowerment to the individuals regarding the exploitation of their private life and behavior, which they should ultimately have.	False
fundamental to the human existence is the right to be let alone. privacy underpins most modern human needs.	True
i support privacy policy as user would be able to use online services more freely as his personal data couldn't be misused and user could provide more honest answers.	False
information privacy laws help to ensure that people wont have to be afraid of their personal information falling in to the wrong hands.	True
if your company sells privacy solutions, it should support the same policies for its employees.	False
big companies can take advantage of our data, and there is no repercussions for them if they leak our data.	True
we should not collect information we don't have the need to use. given the advent of technology we are sitting on a information time bomb if not handled properly	False
trust is the fabric of our society &amp; having information privacy laws helps secure our society.	True
as a company we won't get much credit or business from diverting from supporting information privacy laws this is one reason to support	False
information privacy protects individuals from predatory business practices.	True
"as ""the enemy knows the system"" (shannon) privacy is the major challenge in the times of quantum computing at its applications to cryptography"	False
in today's digital age, extraordinary amount of information about us is available and accessible online. we need smart regulations to ensure that this is only made available to people on a need to know basis.	True
as a company we won't get much credit or business from diverting from supporting information privacy laws this is one reason to support	False
data privacy laws will ensure every party treats personal data with a bigger sense of responsibility because of the punishable consequences. it will keep us conscious of our actions with data	True
without observance to privacy laws, no solutions won't be recognized as adoptive.	False
data should not be used without the user's acceptance to generate revenue to third party companies	True
my information is mine. it does not belong to anyone else. i should control who has access to my information. my right to privacy should not be erased because it is in a digital format.	False
information privacy and the security of personal data is vital in an electronically connected world. rules beyond requirements and penalties for failure to protect information are needed, expanding to encryption and data security design requirements.	True
we should not collect information we don't have the need to use. given the advent of technology we are sitting on a information time bomb if not handled properly	False
the law should have provisions for everyone to be able to easier control what information is shared about them and to whom.	True
yes provided legislation does not introduce loopholes which can be misused	False
private data is private and the owner must be aware and allow who would have access to this. private data make us individuals, not groups or classes, so strong regulations must be implemented	True
tendency is to have information and data privacy laws. if we do not get involved we will not be a good position to influence positive regulatory direction.	False
"information privacy is important to ensure that identity theft is minimised as the social media platforms share information across the ""sellers"" of products and services"	True
albeit hindering the quality and extend of some on line services, privacy laws offer the partial empowerment to the individuals regarding the exploitation of their private life and behavior, which they should ultimately have.	False
widespread collection of personal information puts people's privacy and security at risk.	True
reams of information is collected about people, that most don't even realize is being collected. misuse is too easy and rampant. without laws, companies will not put in the effort to protect people. ibm should lead.	False
we need privacy laws as technology has evolved rapidly and laws have not kept pace with the evolution of technology and many companies sell customers data potentially in violation of 4th amendment	True
where laws are transparent and can be demonstrated for the common good, rather than the privileged few, they should be supported.	False
privacy is every person's right and laws protecting those rights are good.	True
in the past when you talked to your neighbor in the yard, kept your financial records on paper, and sent postcards telling of your vacations, information privacy laws could be minor, but those days are gone.	False
information privacy is important as we add more and more technologies that capture personal information. private thoughts, pictures, and other data should be owned by the individual and should not be shared to advertisers.	True
yes. it's necessary that companies are responsible and feel responsible to protect the privacy to a certain level.	False
our information belongs to us and should not be freely used to advertise at us. laws are ultimately the only way to deter bad practice.	True
any information derived from direct contact with someone or their digital record should be protected.	False
as human beings we all say and do things that are misinterpreted or that we simply didn't mean and thus we need protecting from ourselves through privacy laws.	True
websites ask any question like preferred second language any question similarly &amp; say website , stores this info for our benefit &amp; will not use it / sell it etc etc. privacy is breached	False
information privacy laws improve our society because without them companies will continue to take advantage of our private information for unethical purposes.	True
i do not want companies to use my personal information for other than intended purpose	False
privacy laws are very important especially as we see populists and extremists taking the power in some countries.	True
because of the power and resource asymmetry between businesses, governments on one hand, and individuals on the other, only having privacy laws that are enforceable can permit individual data sharing with clarity.	False
privacy laws have potential to significantly impact marketing, helping remove people from unsolicited campaigns that waste time and annoy potential users.	True
for digital commons to be successful, users need to be sure that their submissions will be protected from malicious use	False
information privacy laws protect us against companies that sell our secrets in order to make money out of it.	True
in america we live in peace without government intervention in our beliefs. privacy laws provide an assurance that corporate and governmental entities will not intrude on basic beliefs or values of its citizenry	False
it is unethical to collect data from individuals without their consent and / or without providing clear, easily understood intentions of use for that data.	True
"an individual's ""personal"" information ie; social security number, personal credit, investment, savings accounts, medical info. etc. must be protected by privacy laws and security to help deter the proliferation of identity theft."	False
information privacy laws are important to protect individuals	True
information privacy laws are important to us to protect our lives.	False
(depends on the mechanism) - the goverment will be able to trace money transaction more easily causing less tax evasion, unlike using cash	True
there are no commissions and people can control much better their money directly and not through a bank which is unstable and has bad interest. people's money is more. likely to be safe.	False
companies can share information in order to create more safe and effective currencies if crypto is adopted.	True
bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	False
cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	True
bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	False
cryptocurrencies are not subject to the current political climate in any given country at any given time and are therefore more stable than other currencies and offer better security to holders.	True
governments can unjustly ban things for political reasons. crypto lets consumers get around this ban and lets the market flourish.	False
fewer intermediaries decreases the cost of transferring crypto compared to traditional money.	True
individuals can choose to take on more risk for more reward with newer coins. autonomy in investments means people are able to better cater their needs and future plans.	False
cryptocurrency is controlled directly by society, so it's much less probable that a single organization will be able to create an artificial policy about the way money flow and behave.	True
i'm not influenced by a bank's decision that may affect my money tremendously ( for example, banks giving wrong loans).	False
fewer intermediaries decreases the cost of transferring crypto compared to traditional money.	True
i'm not influenced by a bank's decision that may affect my money tremendously ( for example, banks giving wrong loans).	False
cryptocurrency allows for easy commerce across borders without worrying about exchange rates other structural barriers caused by local currencies.	True
investing now would get ne richer because in the long term, the value of the coin is only going to rise because it's a matter of time before everybody would use it	False
cryptocurrencies can formalize and give rise to markets in regions of the world in which a central monetary authority or government is non-existent or incompetent.	True
currently, crypto is hurt by the size of the industry and the possibility of collapse. if we adopt crypto as a universal standard, we can ensure that we don't see crashes in the future.	False
while the bank can be hacked physically or digitally, control of cryptocurrency is distributed across millions of computers and therefore much more secure.	True
the blockchain allows for truly unique items to exist digitally, which is impossible without it.	False
promises stability in monetary policies because it is gets extremely hard to print money, which is a huge cause for economical crises	True
it's a relayble source of trade, it's got a fixed value as of late	False
cryptocurrency isn't prone to conversion rates the way national currencies are, which makes travel between countries easier.	True
the blockchain allows for truly unique items to exist digitally, which is impossible without it.	False
cryptocurrency removes the need for third party money-managers like paypal or bank of america by allowing money to be sent directly from crypto-owners to crypto-receivers, this removes unnecessary fees and bureaucracy.	True
i'm not influenced by a bank's decision that may affect my money tremendously ( for example, banks giving wrong loans).	False
cryptocurrency provides people with an extra option for storing their money.	True
reduces power of banks over the economy by reducing fees and allowing easier money wiring. this diverts money into real investments instead of investments in liquidity and relatively safe assets, what banks tend to do.	False
by not using metal, digital currencies do not require abusive mining to create or destroy natural resources.	True
cryptocurrency would turn us away from fiat currency, which means that the fed will no longer have control over our economy	False
fewer intermediaries decreases the cost of transferring crypto compared to traditional money.	True
banks expand inequality by giving rewards to the already wealthy and by being an entrenched form of power. new money and new institutions may upset that balance.	False
cryptocurrency can be used globally without financial institutions thus not requiring transaction fees.	True
it's a relayble source of trade, it's got a fixed value as of late	False
cryptocurrencies do not have transaction fees, which can create massive savings when used as an alternative to credit cards or services like paypal over time.	True
the blockchain allows for truly unique items to exist digitally, which is impossible without it.	False
cryptocurrency provides a payment method that can't be surveilled by private or government actors, protecting people's privacy.	True
blockchain is cool science so we should try it even if it fails	False
cryptocurrencies can formalize and give rise to markets in regions of the world in which a central monetary authority or government is non-existent or incompetent.	True
governments control the central interest rate, which means banks and businesses cannot shop around or compete for better rates. crypto lets companies have discretion.	False
by expanding the number of institutions that can provide currency, the allocation of that money throughout the economy is more private and secure.	True
crypto currency cannot be destroyed and is hard to lose, so money doesn't randomly leave the economy.	False
due to its decentralized structure, cryptocurrency allows for cheaper and easier microtransactions.	True
new kinds of transactions and markets allow for phenomena to be studied and tracked more efficiently than ever before.	False
the speed at which crypto is transferred allows for easier mobilization of capital, reducing the harms of financial crises.	True
we should adopt cryptocurrency because no one government can devalue everyone's savings, compared with the influence of the federal reserve in america on the global economy.	False
cryptocurrency removes the need for third party money-managers like paypal or bank of america by allowing money to be sent directly from crypto-owners to crypto-receivers, this removes unnecessary fees and bureaucracy.	True
new kinds of transactions and markets allow for phenomena to be studied and tracked more efficiently than ever before.	False
cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	True
since cryptocurrency is a creation of the private sphere, companies can compete to provide the most efficient and versatile crypto to nations.	False
cryptocurrency supports the globalization of the world by making money act as independent from countries and therefor capable of being transfered over boarders with the same ease of moving money within borders	True
cryptocurrency exists on both side, on our side we can regulate it	False
cryptocurrency provides a baseline currency across countries that encourages international business and investment by eliminating the bureaucracy associated with different nation's currencies.	True
blockchain is cool science so we should try it even if it fails	False
cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	True
by increasing the number of economists involved in digital finances, more efficient economic strategies can be found.	False
ineffective governments can print too much money which tanks the whole economy. by decentralizing currency, the harms of this are negligible.	True
by decreasing the ability to hack financial institutions, billions in stolen funds can now be allocated fairly and efficiently.	False
crypto which is controlled by certain companies can be created and transferred instantly, allowing fast responses to changing needs.	True
i'm not influenced by a bank's decision that may affect my money tremendously ( for example, banks giving wrong loans).	False
cryptocurrencies are not subject to the current political climate in any given country at any given time and are therefore more stable than other currencies and offer better security to holders.	True
new kinds of transactions and markets allow for phenomena to be studied and tracked more efficiently than ever before.	False
cryptocurrency allows for easy commerce across borders without worrying about exchange rates other structural barriers caused by local currencies.	True
(depends on the mechanism) - the goverment will be able to trace money transaction more easily causing less tax evasion, unlike using cash	False
crypto can be transferred more quickly than funds, removing the possibility of financial and tech based scams.	True
people will buy more, and be happier, since cryptocurrency is hard to regulate, which means that the goverment will struggle to impose taxes on it.	False
cryptocurrencies are not subject to the current political climate in any given country at any given time and are therefore more stable than other currencies and offer better security to holders.	True
there are no commissions and people can control much better their money directly and not through a bank which is unstable and has bad interest. people's money is more. likely to be safe.	False
banks have the majority of power over things like loans, where there is systematic discrimination. crypto gives more people the capacity to loan and reduces bias.	True
new kinds of transactions and markets allow for phenomena to be studied and tracked more efficiently than ever before.	False
cryptocurrency provides a payment method that can't be surveilled by private or government actors, protecting people's privacy.	True
investing now would get ne richer because in the long term, the value of the coin is only going to rise because it's a matter of time before everybody would use it	False
if more people use cryptocurrency, then it will get safer because harder to control the blockchain	True
bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	False
cryptocurrency is controlled directly by society, so it's much less probable that a single organization will be able to create an artificial policy about the way money flow and behave.	True
generating physical money costs the taxpayers thousands per year which can be avoided with digital currency.	False
if more people use cryptocurrency, then it will get safer because harder to control the blockchain	True
more fake proof then cash , there is a lot of fake bill , but not a single fake bitcoin	False
cryptocurrency provides people with an extra option for storing their money.	True
promises stability in monetary policies because it is gets extremely hard to print money, which is a huge cause for economical crises	False
cryptocurrency allows for easy commerce across borders without worrying about exchange rates other structural barriers caused by local currencies.	True
blockchain is cool science so we should try it even if it fails	False
ineffective governments can print too much money which tanks the whole economy. by decentralizing currency, the harms of this are negligible.	True
cryptocurrency is decentralized thus it is harder to fail than regular currency.	False
crypto can have smart contracts built in which transfer their ownership if certain conditions are met.	True
more fake proof then cash , there is a lot of fake bill , but not a single fake bitcoin	False
governments control the central interest rate, which means banks and businesses cannot shop around or compete for better rates. crypto lets companies have discretion.	True
cryptocurrency can be used globally without financial institutions thus not requiring transaction fees.	False
cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	True
companies can share information in order to create more safe and effective currencies if crypto is adopted.	False
while the bank can be hacked physically or digitally, control of cryptocurrency is distributed across millions of computers and therefore much more secure.	True
bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	False
banks have the majority of power over things like loans, where there is systematic discrimination. crypto gives more people the capacity to loan and reduces bias.	True
digital currency does not use trees and so does not destroy ecosystems or increase global warming.	False
crypto can be transferred more quickly than funds, removing the possibility of financial and tech based scams.	True
cyrptocurrency is harder to counterfeit than cash because the block chain provides each coin with a unique identifier.	False
cryptocurrency is decentralized thus it is harder to fail than regular currency.	True
the cryptocurrency market increases the number of skilled programmers and mathematicians to enter the cryptography market, increasing all digital security.	False
by not using metal, digital currencies do not require abusive mining to create or destroy natural resources.	True
more money in digital goods increases the demand for programmers, increasing their quality and number.	False
cryptocurrency provides a baseline currency across countries that encourages international business and investment by eliminating the bureaucracy associated with different nation's currencies.	True
bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	False
cryptocurrency smart contracts make the market more efficient by eliminating the need for one party to enact their part of the contract first, instead allowing for simultaneous trades based on conditions in the smart contracts.	True
rent and time based prices can more accurately be used by charging fractional amounts, allowing for more true rent pricing.	False
cryptocurrency can be used globally without financial institutions thus not requiring transaction fees.	True
the government has proven it cannot manage money by causing various financial crises. crypto prevents them from creating these situations.	False
cryptocurrency would turn us away from fiat currency, which means that the fed will no longer have control over our economy	True
cryptocurrency would turn us away from fiat currency, which means that the fed will no longer have control over our economy	False
we should adopt cryptocurrency because it would facilitate international trade by removing the barrier that national currencies pose.	True
decentralizes control over currency from governments to people and balances the power of governments and dictators	False
due to its decentralized structure, cryptocurrency allows for cheaper and easier microtransactions.	True
it's a relayble source of trade, it's got a fixed value as of late	False
we should adopt cryptocurrency because it would facilitate international trade by removing the barrier that national currencies pose.	True
investing now would get ne richer because in the long term, the value of the coin is only going to rise because it's a matter of time before everybody would use it	False
ineffective governments can print too much money which tanks the whole economy. by decentralizing currency, the harms of this are negligible.	True
by decreasing the ability to hack financial institutions, billions in stolen funds can now be allocated fairly and efficiently.	False
more people will buy things since they will feel protected thanks to encryption, which will boost the economy.	True
by expanding the number of institutions that can provide currency, the allocation of that money throughout the economy is more private and secure.	False
the free market allows coins to compete, decreasing cost to use and increasing the benefit to consumers.	True
rent and time based prices can more accurately be used by charging fractional amounts, allowing for more true rent pricing.	False
due to its decentralized structure, cryptocurrency allows for cheaper and easier microtransactions.	True
reduces power of banks over the economy by reducing fees and allowing easier money wiring. this diverts money into real investments instead of investments in liquidity and relatively safe assets, what banks tend to do.	False
cyrptocurrency makes crowdfunding and charity cheaper and more accessible since it eliminates middle man companies that take large cuts and allows individual people to donate directly more easily.	True
people will buy more, and be happier, since cryptocurrency is hard to regulate, which means that the goverment will struggle to impose taxes on it.	False
in many countries where the currency is unstable or poorly valued due to social/political conflict or geopolitical factors, cryptocurrency will be comparatively stable.	True
cyrptocurrency is harder to counterfeit than cash because the block chain provides each coin with a unique identifier.	False
companies can share information in order to create more safe and effective currencies if crypto is adopted.	True
credit card companies and banks use their control over money to censor ideas and enforce their will. crypto is not controlled.	False
banks do not need to transfer physical funds to allow credit and debit cards to be used, saving transaction costs.	True
people will buy more, and be happier, since cryptocurrency is hard to regulate, which means that the goverment will struggle to impose taxes on it.	False
cryptocurrency provides a payment method that can't be surveilled by private or government actors, protecting people's privacy.	True
it's a relayble source of trade, it's got a fixed value as of late	False
cryptocurrency is decentralized thus it is harder to fail than regular currency.	True
reduces power of banks over the economy by reducing fees and allowing easier money wiring. this diverts money into real investments instead of investments in liquidity and relatively safe assets, what banks tend to do.	False
cryptocurrency is decentralized thus it is harder to fail than regular currency.	True
if we fear to try crypto, it could never work, we need to take a leap of faith and try to get a critical mass of users	False
cryptocurrencies can formalize and give rise to markets in regions of the world in which a central monetary authority or government is non-existent or incompetent.	True
promises stability in monetary policies because it is gets extremely hard to print money, which is a huge cause for economical crises	False
since cryptocurrency is a creation of the private sphere, companies can compete to provide the most efficient and versatile crypto to nations.	True
